method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
extractive,"What do we know about his ambitions? She was in the crowd when Kim Jong-un was first introduced to the Korean people at a military parade, and says he has had to work hard to establish his own power base. ""It was quite a shock to see somebody so young who was being groomed to be the next leader. ""In recent years instead of saying that, people talk about... So we believe that it's part of this broader aim to balance off Chinese economic influence in North Korea."" Kim Jong-un has also been making overtures to Russian President Putin. When we meet with them we ask them, 'Did you receive our emails?' The response is always like, 'Oh, you are coming in three months' time, we didn't feel the need to send a response because we can just chat when you're back in here'."" 'The big prize: reunification': Supporter Kim Myong Chol Kim Myong Chol was born and lives in Japan, but is ethnically Korean. He has been to North Korea more than 20 times in the last 40 years, and says he has met representatives of the country's elite as well as, in his words, the two Kims - Kim Jong-un's father and grandfather. ""[The US will] realise the futility, the senselessness of American military presence in Korea. North Korea [will] become too strong for America. ""We are victims of American aggression. Brutalised, criminalised, isolated by America."" He insists Kim Jong-un's unpredictable behaviour is part of his strategy to fight back: ""North Korea is a very small country. ""North Korea relies on China for survival. ""So China shares interest of managing Kim Jong-un.",0.1032258064516129,0.025974025974025976,0.08387096774193548,0.004210467294220428,0.11434511434511437,0.009519127197563648
hybrid,"Kim Jong-un has been a key figure in the Korean leadership, and has been a key figure in the country's economic development.",0.24000000000000002,0.08333333333333333,0.12000000000000001,0.030864762005687506,0.1624454148471616,0.1884373426437378
abstractive,The film 'The Inquiry' is a documentary about the North Korean regime.,0.2631578947368421,0.05555555555555555,0.21052631578947367,0.011334899518677465,0.091324200913242,0.2803255021572113
extractive,"For the desert kingdom, the decision to allow women to compete in the Olympics is a huge step, overturning deep-rooted opposition from those opposed to any public role for women. As recently as April, the indications were that Saudi Arabia's rulers would accede to the sensitivities of the religious conservatives and maintain the ban on allowing women to take part. But for the past six weeks there have been intense, behind-the-scenes discussions led by King Abdullah, who has long been pushing for women to play a more active role in Saudi society.",0.2300884955752212,0.12612612612612611,0.1769911504424779,0.050379691383727,0.2448979591836735,0.2623251676559448
hybrid,"Saudi Arabia has a long-standing stance on women's participation in the Olympics, a move that has been largely criticized by the Saudis.",0.34146341463414637,0.15384615384615383,0.34146341463414637,0.040615199701239564,0.2548571428571429,0.4356846213340759
abstractive,Saudi Arabia has announced it will allow women to compete in the Olympics in the desert kingdom. It is not the first time a Saudi monarch has backed a controversial reform against domestic opposition.,0.5098039215686274,0.2857142857142857,0.4705882352941177,0.1403604669765699,0.5369743378793153,0.49046674370765686
extractive,"Hundreds of flood warnings remain in place, including several severe warnings meaning a danger to life. West Midlands Ambulance Service said it was called to reports of two people being swept into the water near Eastham Bridge. Worcestershire has borne the brunt of the flooding with about 200 homes affected, according to figures from the agency's John Curtin. West Mercia Police said residents in Upton upon Severn and Uckinghall in Worcestershire were being advised to evacuate, with water levels expected to rise on Monday evening.",0.14678899082568808,0.0,0.11009174311926605,0.006065260298306147,0.11986301369863016,-0.01860598474740982
hybrid,"Residents in Worcestershire are being warned to evacuate after a flood in the city of Severn, a police agency has said.",0.3636363636363636,0.04761904761904762,0.1818181818181818,0.03391248970158867,0.17543859649122803,0.16100265085697174
abstractive,A woman has been rescued from a flooded river in West Midlands after a man and woman were swept into floodwater.,0.3636363636363636,0.09523809523809525,0.2727272727272727,0.03524490727193714,0.23334703947368415,0.45253539085388184
extractive,"'Not the time' Douglas Central MHK Anne Corlett said ""many single parent households of all ages"" were struggling and online support could ""never replace human contact"", while Garff MHK Daphne Caine said the lockdown extension had caused ""significant"" mental health issues for ""many people already at the end of their tether"". Howard Quayle said while he was ""not ruling them out"", the current spread of the more transmissible Kent variant of the virus meant ""it was felt that now is not the time"". Why not follow BBC Isle of Man on Facebook and Twitter?",0.16260162601626016,0.03305785123966942,0.09756097560975609,0.009967642740542182,0.19849042182200358,0.03705446049571037
hybrid,"The BBC Isle of Man has said it is ""not the time"" to lock down its Isle of Man lockdown service.",0.36000000000000004,0.125,0.24000000000000002,0.0330331829871748,0.23122710622710618,0.29736945033073425
abstractive,Coronavirus (VV) is a rare disease that has been linked to the Isle of Man's third lockdown.,0.2978723404255319,0.13333333333333333,0.2553191489361702,0.04598900409915941,0.17828692815416128,0.09767647832632065
extractive,"Hidden site The charges against Mr Ulbricht include accusations of operating a continuing criminal enterprise, conspiring to commit narcotics trafficking, money laundering and computer hacking. The Silk Road operated as a ""hidden service"" on the Tor dark web network allowing people to use it anonymously. The FBI is believed to be in possession of a larger hoard of bitcoins seized from the site. Mr Ulbricht's family and friends have set up a website to help defend him saying he is innocent of all charges and had nothing to do with the Silk Road and its operation. Since the Silk Road shut down, other hidden sites have sprung up to take its place.",0.15037593984962405,0.03053435114503817,0.12030075187969924,0.015450019930889323,0.2547945205479452,0.151680588722229
hybrid,"A man has been charged with a ""hidden service"" on the Silk Road, a website which has been seized by the FBI.",0.23809523809523808,0.1,0.1904761904761905,0.03230007946542409,0.09900990099009903,0.28928837180137634
abstractive,A man accused of stealing a hidden site from a US drug trafficking site has been jailed for life.,0.15384615384615385,0.0,0.15384615384615385,0.016992347418223037,0.07537688442211055,0.2114991694688797
extractive,"The follow-up to 19 is out on 24 January with first single Rolling In The Deep out the week before on Sunday 16 January. ""It's different from 19, it's about the same things but in a different light. ""Fittingly this record is called 21.",0.06896551724137931,0.0,0.034482758620689655,0.008030195177965396,0.1048951048951049,0.03931187093257904
